Urn,JournalDate,PurchaseDate,ExpiryDate,Purchaser,Prefix,BondNumber,IssueBranchCode,IssueTeller,IssueState,IssueBranchCodeNo,IssueBranchCity,Unique_key,PurchaserYear,DateEncashment,PartyName,AccountNum,PayBranchCode,PayTeller,encashedyear,EncashedState,EncashedBranchCode,EncashedCity,Denomination
6.91202e+20,2022-07-02,2022-07-02,2022-07-16,VEDANTA LIMITED,OC,11780.0,691.0,5972302.0,Delhi,691.0,New Delhi,OC11780,2022.0,2022-07-06,BIJU JANATA DAL,*******4340,41.0,7409060.0,2022.0,Odisha,41.0,Bhubaneswar,10000000.0
6.91202e+20,2022-07-02,2022-07-02,2022-07-16,VEDANTA LIMITED,OC,11782.0,691.0,5972302.0,Delhi,691.0,New Delhi,OC11782,2022.0,2022-07-06,BIJU JANATA DAL,*******4340,41.0,7409060.0,2022.0,Odisha,41.0,Bhubaneswar,10000000.0
6.91202e+20,2022-07-02,2022-07-02,2022-07-16,VEDANTA LIMITED,OC,11784.0,691.0,5972302.0,Delhi,691.0,New Delhi,OC11784,2022.0,2022-07-06,BIJU JANATA DAL,*******4340,41.0,7409060.0,2022.0,Odisha,41.0,Bhubaneswar,10000000.0
6.91202e+20,2022-07-02,2022-07-02,2022-07-16,VEDANTA LIMITED,OC,11786.0,691.0,5972302.0,Delhi,691.0,New Delhi,OC11786,2022.0,2022-07-06,BIJU JANATA DAL,*******4340,41.0,7409060.0,2022.0,Odisha,41.0,Bhubaneswar,10000000.0
6.91202e+20,2022-07-02,2022-07-02,2022-07-16,VEDANTA LIMITED,OC,11788.0,691.0,5972302.0,Delhi,691.0,New Delhi,OC11788,2022.0,2022-07-06,BIJU JANATA DAL,*******4340,41.0,7409060.0,2022.0,Odisha,41.0,Bhubaneswar,10000000.0
6.91202e+20,2022-07-02,2022-07-02,2022-07-16,VEDANTA LIMITED,OC,11790.0,691.0,5972302.0,Delhi,691.0,New Delhi,OC11790,2022.0,2022-07-06,BIJU JANATA DAL,*******4340,41.0,7409060.0,2022.0,Odisha,41.0,Bhubaneswar,10000000.0
6.91202e+20,2022-07-07,2022-07-07,2022-07-21,VEDANTA LIMITED,OC,11792.0,691.0,5972302.0,Delhi,691.0,New Delhi,OC11792,2022.0,2022-07-11,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,691.0,7516991.0,2022.0,Delhi,691.0,New Delhi,10000000.0
6.91202e+20,2022-07-07,2022-07-07,2022-07-21,VEDANTA LIMITED,OC,11794.0,691.0,5972302.0,Delhi,691.0,New Delhi,OC11794,2022.0,2022-07-11,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,691.0,7516991.0,2022.0,Delhi,691.0,New Delhi,10000000.0
6.91202e+20,2022-07-07,2022-07-07,2022-07-21,VEDANTA LIMITED,OC,11796.0,691.0,5972302.0,Delhi,691.0,New Delhi,OC11796,2022.0,2022-07-11,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,691.0,7516991.0,2022.0,Delhi,691.0,New Delhi,10000000.0
6.91202e+20,2022-07-07,2022-07-07,2022-07-21,VEDANTA LIMITED,OC,11798.0,691.0,5972302.0,Delhi,691.0,New Delhi,OC11798,2022.0,2022-07-11,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,691.0,7516991.0,2022.0,Delhi,691.0,New Delhi,10000000.0
6.91202e+20,2022-07-07,2022-07-07,2022-07-21,VEDANTA LIMITED,OC,11800.0,691.0,5972302.0,Delhi,691.0,New Delhi,OC11800,2022.0,2022-07-11,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,691.0,7516991.0,2022.0,Delhi,691.0,New Delhi,10000000.0
6.91202e+20,2022-07-07,2022-07-07,2022-07-21,VEDANTA LIMITED,OC,11802.0,691.0,5972302.0,Delhi,691.0,New Delhi,OC11802,2022.0,2022-07-11,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,691.0,7516991.0,2022.0,Delhi,691.0,New Delhi,10000000.0
6.91202e+20,2022-07-07,2022-07-07,2022-07-21,VEDANTA LIMITED,OC,11804.0,691.0,5972302.0,Delhi,691.0,New Delhi,OC11804,2022.0,2022-07-11,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,691.0,7516991.0,2022.0,Delhi,691.0,New Delhi,10000000.0
6.91202e+20,2022-07-07,2022-07-07,2022-07-21,VEDANTA LIMITED,OC,11806.0,691.0,5972302.0,Delhi,691.0,New Delhi,OC11806,2022.0,2022-07-11,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,691.0,7516991.0,2022.0,Delhi,691.0,New Delhi,10000000.0
6.91202e+20,2022-07-07,2022-07-07,2022-07-21,VEDANTA LIMITED,OC,11808.0,691.0,5972302.0,Delhi,691.0,New Delhi,OC11808,2022.0,2022-07-11,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,691.0,7516991.0,2022.0,Delhi,691.0,New Delhi,10000000.0
6.91202e+20,2022-07-07,2022-07-07,2022-07-21,VEDANTA LIMITED,OC,11810.0,691.0,5972302.0,Delhi,691.0,New Delhi,OC11810,2022.0,2022-07-11,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,691.0,7516991.0,2022.0,Delhi,691.0,New Delhi,10000000.0
6.91202e+20,2022-07-07,2022-07-07,2022-07-21,VEDANTA LIMITED,OC,11812.0,691.0,5972302.0,Delhi,691.0,New Delhi,OC11812,2022.0,2022-07-11,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,691.0,7516991.0,2022.0,Delhi,691.0,New Delhi,10000000.0
6.91202e+20,2022-07-07,2022-07-07,2022-07-21,VEDANTA LIMITED,OC,11814.0,691.0,5972302.0,Delhi,691.0,New Delhi,OC11814,2022.0,2022-07-11,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,691.0,7516991.0,2022.0,Delhi,691.0,New Delhi,10000000.0
6.91202e+20,2022-07-07,2022-07-07,2022-07-21,VEDANTA LIMITED,OC,11816.0,691.0,5972302.0,Delhi,691.0,New Delhi,OC11816,2022.0,2022-07-11,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,691.0,7516991.0,2022.0,Delhi,691.0,New Delhi,10000000.0
6.91202e+20,2022-07-07,2022-07-07,2022-07-21,VEDANTA LIMITED,OC,11818.0,691.0,5972302.0,Delhi,691.0,New Delhi,OC11818,2022.0,2022-07-11,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,691.0,7516991.0,2022.0,Delhi,691.0,New Delhi,10000000.0
6.91202e+20,2022-07-07,2022-07-07,2022-07-21,VEDANTA LIMITED,OC,11820.0,691.0,5972302.0,Delhi,691.0,New Delhi,OC11820,2022.0,2022-07-11,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,691.0,7516991.0,2022.0,Delhi,691.0,New Delhi,10000000.0
6.91202e+20,2022-07-07,2022-07-07,2022-07-21,VEDANTA LIMITED,OC,11822.0,691.0,5972302.0,Delhi,691.0,New Delhi,OC11822,2022.0,2022-07-11,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,691.0,7516991.0,2022.0,Delhi,691.0,New Delhi,10000000.0
6.91202e+20,2022-07-07,2022-07-07,2022-07-21,VEDANTA LIMITED,OC,11826.0,691.0,5972302.0,Delhi,691.0,New Delhi,OC11826,2022.0,2022-07-11,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,691.0,7516991.0,2022.0,Delhi,691.0,New Delhi,10000000.0
6.91202e+20,2022-07-07,2022-07-07,2022-07-21,VEDANTA LIMITED,OC,11828.0,691.0,5972302.0,Delhi,691.0,New Delhi,OC11828,2022.0,2022-07-11,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,691.0,7516991.0,2022.0,Delhi,691.0,New Delhi,10000000.0
6.91202e+20,2022-07-07,2022-07-07,2022-07-21,VEDANTA LIMITED,OC,11830.0,691.0,5972302.0,Delhi,691.0,New Delhi,OC11830,2022.0,2022-07-11,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,691.0,7516991.0,2022.0,Delhi,691.0,New Delhi,10000000.0
6.91202e+20,2022-07-07,2022-07-07,2022-07-21,VEDANTA LIMITED,OC,11832.0,691.0,5972302.0,Delhi,691.0,New Delhi,OC11832,2022.0,2022-07-11,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,691.0,7516991.0,2022.0,Delhi,691.0,New Delhi,10000000.0
6.91202e+20,2022-11-14,2022-11-14,2022-11-28,VEDANTA LIMITED,OC,12507.0,691.0,5972302.0,Delhi,691.0,New Delhi,OC12507,2022.0,2022-11-16,BHARATIYA JANATA PARTY,*******8244,691.0,8212066.0,2022.0,Delhi,691.0,New Delhi,10000000.0
6.91202e+20,2022-11-14,2022-11-14,2022-11-28,VEDANTA LIMITED,OC,12509.0,691.0,5972302.0,Delhi,691.0,New Delhi,OC12509,2022.0,2022-11-16,BHARATIYA JANATA PARTY,*******8244,691.0,8212066.0,2022.0,Delhi,691.0,New Delhi,10000000.0
6.91202e+20,2022-11-14,2022-11-14,2022-11-28,VEDANTA LIMITED,OC,12511.0,691.0,5972302.0,Delhi,691.0,New Delhi,OC12511,2022.0,2022-11-16,BHARATIYA JANATA PARTY,*******8244,691.0,8212066.0,2022.0,Delhi,691.0,New Delhi,10000000.0
6.91202e+20,2022-11-14,2022-11-14,2022-11-28,VEDANTA LIMITED,OC,12513.0,691.0,5972302.0,Delhi,691.0,New Delhi,OC12513,2022.0,2022-11-16,BHARATIYA JANATA PARTY,*******8244,691.0,8212066.0,2022.0,Delhi,691.0,New Delhi,10000000.0
6.91202e+20,2022-11-14,2022-11-14,2022-11-28,VEDANTA LIMITED,OC,12515.0,691.0,5972302.0,Delhi,691.0,New Delhi,OC12515,2022.0,2022-11-16,BHARATIYA JANATA PARTY,*******8244,691.0,8212066.0,2022.0,Delhi,691.0,New Delhi,10000000.0
6.91202e+20,2022-11-14,2022-11-14,2022-11-28,VEDANTA LIMITED,OC,12516.0,691.0,5972302.0,Delhi,691.0,New Delhi,OC12516,2022.0,2022-11-16,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,691.0,5972302.0,2022.0,Delhi,691.0,New Delhi,10000000.0
6.91202e+20,2022-11-14,2022-11-14,2022-11-28,VEDANTA LIMITED,OC,12517.0,691.0,5972302.0,Delhi,691.0,New Delhi,OC12517,2022.0,2022-11-16,BHARATIYA JANATA PARTY,*******8244,691.0,8212066.0,2022.0,Delhi,691.0,New Delhi,10000000.0
6.91202e+20,2022-11-14,2022-11-14,2022-11-28,VEDANTA LIMITED,OC,12518.0,691.0,5972302.0,Delhi,691.0,New Delhi,OC12518,2022.0,2022-11-16,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,691.0,5972302.0,2022.0,Delhi,691.0,New Delhi,10000000.0
6.91202e+20,2022-11-14,2022-11-14,2022-11-28,VEDANTA LIMITED,OC,12519.0,691.0,5972302.0,Delhi,691.0,New Delhi,OC12519,2022.0,2022-11-16,BHARATIYA JANATA PARTY,*******8244,691.0,8212066.0,2022.0,Delhi,691.0,New Delhi,10000000.0
6.91202e+20,2022-11-14,2022-11-14,2022-11-28,VEDANTA LIMITED,OC,12520.0,691.0,5972302.0,Delhi,691.0,New Delhi,OC12520,2022.0,2022-11-16,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,691.0,5972302.0,2022.0,Delhi,691.0,New Delhi,10000000.0
6.91202e+20,2022-11-14,2022-11-14,2022-11-28,VEDANTA LIMITED,OC,12521.0,691.0,5972302.0,Delhi,691.0,New Delhi,OC12521,2022.0,2022-11-16,BHARATIYA JANATA PARTY,*******8244,691.0,8212066.0,2022.0,Delhi,691.0,New Delhi,10000000.0
6.91202e+20,2022-11-14,2022-11-14,2022-11-28,VEDANTA LIMITED,OC,12522.0,691.0,5972302.0,Delhi,691.0,New Delhi,OC12522,2022.0,2022-11-16,BHARATIYA JANATA PARTY,*******8244,691.0,8212066.0,2022.0,Delhi,691.0,New Delhi,10000000.0
6.91202e+20,2022-11-14,2022-11-14,2022-11-28,VEDANTA LIMITED,OC,12523.0,691.0,5972302.0,Delhi,691.0,New Delhi,OC12523,2022.0,2022-11-16,BHARATIYA JANATA PARTY,*******8244,691.0,8212066.0,2022.0,Delhi,691.0,New Delhi,10000000.0
6.91202e+20,2022-11-14,2022-11-14,2022-11-28,VEDANTA LIMITED,OC,12524.0,691.0,5972302.0,Delhi,691.0,New Delhi,OC12524,2022.0,2022-11-16,BHARATIYA JANATA PARTY,*******8244,691.0,8212066.0,2022.0,Delhi,691.0,New Delhi,10000000.0
6.91202e+20,2022-11-14,2022-11-14,2022-11-28,VEDANTA LIMITED,OC,12525.0,691.0,5972302.0,Delhi,691.0,New Delhi,OC12525,2022.0,2022-11-16,BHARATIYA JANATA PARTY,*******8244,691.0,8212066.0,2022.0,Delhi,691.0,New Delhi,10000000.0
6.91202e+20,2022-11-14,2022-11-14,2022-11-28,VEDANTA LIMITED,OC,12526.0,691.0,5972302.0,Delhi,691.0,New Delhi,OC12526,2022.0,2022-11-16,BHARATIYA JANATA PARTY,*******8244,691.0,8212066.0,2022.0,Delhi,691.0,New Delhi,10000000.0
6.91202e+20,2022-11-14,2022-11-14,2022-11-28,VEDANTA LIMITED,OC,12527.0,691.0,5972302.0,Delhi,691.0,New Delhi,OC12527,2022.0,2022-11-16,BHARATIYA JANATA PARTY,*******8244,691.0,8212066.0,2022.0,Delhi,691.0,New Delhi,10000000.0
6.91202e+20,2022-11-14,2022-11-14,2022-11-28,VEDANTA LIMITED,OC,12528.0,691.0,5972302.0,Delhi,691.0,New Delhi,OC12528,2022.0,2022-11-16,BHARATIYA JANATA PARTY,*******8244,691.0,8212066.0,2022.0,Delhi,691.0,New Delhi,10000000.0
6.91202e+20,2022-11-14,2022-11-14,2022-11-28,VEDANTA LIMITED,OC,12529.0,691.0,5972302.0,Delhi,691.0,New Delhi,OC12529,2022.0,2022-11-16,BHARATIYA JANATA PARTY,*******8244,691.0,8212066.0,2022.0,Delhi,691.0,New Delhi,10000000.0
6.91202e+20,2022-11-14,2022-11-14,2022-11-28,VEDANTA LIMITED,OC,12530.0,691.0,5972302.0,Delhi,691.0,New Delhi,OC12530,2022.0,2022-11-16,BHARATIYA JANATA PARTY,*******8244,691.0,8212066.0,2022.0,Delhi,691.0,New Delhi,10000000.0
6.91202e+20,2022-11-14,2022-11-14,2022-11-28,VEDANTA LIMITED,OC,12531.0,691.0,5972302.0,Delhi,691.0,New Delhi,OC12531,2022.0,2022-11-16,BHARATIYA JANATA PARTY,*******8244,691.0,8212066.0,2022.0,Delhi,691.0,New Delhi,10000000.0
6.91202e+20,2022-11-14,2022-11-14,2022-11-28,VEDANTA LIMITED,OC,12532.0,691.0,5972302.0,Delhi,691.0,New Delhi,OC12532,2022.0,2022-11-16,BHARATIYA JANATA PARTY,*******8244,691.0,8212066.0,2022.0,Delhi,691.0,New Delhi,10000000.0
6.91202e+20,2022-11-14,2022-11-14,2022-11-28,VEDANTA LIMITED,OC,12533.0,691.0,5972302.0,Delhi,691.0,New Delhi,OC12533,2022.0,2022-11-16,BHARATIYA JANATA PARTY,*******8244,691.0,8212066.0,2022.0,Delhi,691.0,New Delhi,10000000.0
6.91202e+20,2022-11-14,2022-11-14,2022-11-28,VEDANTA LIMITED,OC,12534.0,691.0,5972302.0,Delhi,691.0,New Delhi,OC12534,2022.0,2022-11-16,BHARATIYA JANATA PARTY,*******8244,691.0,8212066.0,2022.0,Delhi,691.0,New Delhi,10000000.0
6.91202e+20,2022-11-14,2022-11-14,2022-11-28,VEDANTA LIMITED,OC,12535.0,691.0,5972302.0,Delhi,691.0,New Delhi,OC12535,2022.0,2022-11-16,BHARATIYA JANATA PARTY,*******8244,691.0,8212066.0,2022.0,Delhi,691.0,New Delhi,10000000.0
6.91202e+20,2022-11-14,2022-11-14,2022-11-28,VEDANTA LIMITED,OC,12536.0,691.0,5972302.0,Delhi,691.0,New Delhi,OC12536,2022.0,2022-11-16,BHARATIYA JANATA PARTY,*******8244,691.0,8212066.0,2022.0,Delhi,691.0,New Delhi,10000000.0
6.91202e+20,2022-11-14,2022-11-14,2022-11-28,VEDANTA LIMITED,OC,12537.0,691.0,5972302.0,Delhi,691.0,New Delhi,OC12537,2022.0,2022-11-16,BHARATIYA JANATA PARTY,*******8244,691.0,8212066.0,2022.0,Delhi,691.0,New Delhi,10000000.0
6.91202e+20,2022-11-14,2022-11-14,2022-11-28,VEDANTA LIMITED,OC,12538.0,691.0,5972302.0,Delhi,691.0,New Delhi,OC12538,2022.0,2022-11-16,BHARATIYA JANATA PARTY,*******8244,691.0,8212066.0,2022.0,Delhi,691.0,New Delhi,10000000.0
6.91202e+20,2022-11-14,2022-11-14,2022-11-28,VEDANTA LIMITED,OC,12539.0,691.0,5972302.0,Delhi,691.0,New Delhi,OC12539,2022.0,2022-11-16,BHARATIYA JANATA PARTY,*******8244,691.0,8212066.0,2022.0,Delhi,691.0,New Delhi,10000000.0
6.91202e+20,2022-11-14,2022-11-14,2022-11-28,VEDANTA LIMITED,OC,12540.0,691.0,5972302.0,Delhi,691.0,New Delhi,OC12540,2022.0,2022-11-16,BHARATIYA JANATA PARTY,*******8244,691.0,8212066.0,2022.0,Delhi,691.0,New Delhi,10000000.0
6.91202e+20,2022-11-14,2022-11-14,2022-11-28,VEDANTA LIMITED,OC,12541.0,691.0,5972302.0,Delhi,691.0,New Delhi,OC12541,2022.0,2022-11-16,BHARATIYA JANATA PARTY,*******8244,691.0,8212066.0,2022.0,Delhi,691.0,New Delhi,10000000.0
6.91202e+20,2022-11-14,2022-11-14,2022-11-28,VEDANTA LIMITED,OC,12543.0,691.0,5972302.0,Delhi,691.0,New Delhi,OC12543,2022.0,2022-11-16,BHARATIYA JANATA PARTY,*******8244,691.0,8212066.0,2022.0,Delhi,691.0,New Delhi,10000000.0
6.91202e+20,2022-11-14,2022-11-14,2022-11-28,VEDANTA LIMITED,OC,12545.0,691.0,5972302.0,Delhi,691.0,New Delhi,OC12545,2022.0,2022-11-16,BHARATIYA JANATA PARTY,*******8244,691.0,8212066.0,2022.0,Delhi,691.0,New Delhi,10000000.0
6.91202e+20,2022-11-14,2022-11-14,2022-11-28,VEDANTA LIMITED,OC,12547.0,691.0,5972302.0,Delhi,691.0,New Delhi,OC12547,2022.0,2022-11-16,BHARATIYA JANATA PARTY,*******8244,691.0,8212066.0,2022.0,Delhi,691.0,New Delhi,10000000.0
6.91202e+20,2022-11-14,2022-11-14,2022-11-28,VEDANTA LIMITED,OC,12549.0,691.0,5972302.0,Delhi,691.0,New Delhi,OC12549,2022.0,2022-11-16,BHARATIYA JANATA PARTY,*******8244,691.0,8212066.0,2022.0,Delhi,691.0,New Delhi,10000000.0
6.91202e+20,2022-11-14,2022-11-14,2022-11-28,VEDANTA LIMITED,OC,12551.0,691.0,5972302.0,Delhi,691.0,New Delhi,OC12551,2022.0,2022-11-16,BHARATIYA JANATA PARTY,*******8244,691.0,8212066.0,2022.0,Delhi,691.0,New Delhi,10000000.0
6.91202e+20,2022-11-14,2022-11-14,2022-11-28,VEDANTA LIMITED,OC,12553.0,691.0,5972302.0,Delhi,691.0,New Delhi,OC12553,2022.0,2022-11-16,BHARATIYA JANATA PARTY,*******8244,691.0,8212066.0,2022.0,Delhi,691.0,New Delhi,10000000.0
6.91202e+20,2022-11-14,2022-11-14,2022-11-28,VEDANTA LIMITED,OC,12555.0,691.0,5972302.0,Delhi,691.0,New Delhi,OC12555,2022.0,2022-11-16,BHARATIYA JANATA PARTY,*******8244,691.0,8212066.0,2022.0,Delhi,691.0,New Delhi,10000000.0
6.91202e+20,2022-11-14,2022-11-14,2022-11-28,VEDANTA LIMITED,OC,12557.0,691.0,5972302.0,Delhi,691.0,New Delhi,OC12557,2022.0,2022-11-16,BHARATIYA JANATA PARTY,*******8244,691.0,8212066.0,2022.0,Delhi,691.0,New Delhi,10000000.0
6.91202e+20,2022-11-14,2022-11-14,2022-11-28,VEDANTA LIMITED,OC,12559.0,691.0,5972302.0,Delhi,691.0,New Delhi,OC12559,2022.0,2022-11-16,BHARATIYA JANATA PARTY,*******8244,691.0,8212066.0,2022.0,Delhi,691.0,New Delhi,10000000.0
6.91202e+20,2022-11-14,2022-11-14,2022-11-28,VEDANTA LIMITED,OC,12561.0,691.0,5972302.0,Delhi,691.0,New Delhi,OC12561,2022.0,2022-11-16,BHARATIYA JANATA PARTY,*******8244,691.0,8212066.0,2022.0,Delhi,691.0,New Delhi,10000000.0
6.91202e+20,2022-11-14,2022-11-14,2022-11-28,VEDANTA LIMITED,OC,12563.0,691.0,5972302.0,Delhi,691.0,New Delhi,OC12563,2022.0,2022-11-16,BHARATIYA JANATA PARTY,*******8244,691.0,8212066.0,2022.0,Delhi,691.0,New Delhi,10000000.0
6.91202e+20,2022-11-14,2022-11-14,2022-11-28,VEDANTA LIMITED,OC,12565.0,691.0,5972302.0,Delhi,691.0,New Delhi,OC12565,2022.0,2022-11-16,BHARATIYA JANATA PARTY,*******8244,691.0,8212066.0,2022.0,Delhi,691.0,New Delhi,10000000.0
6.91202e+20,2022-11-14,2022-11-14,2022-11-28,VEDANTA LIMITED,OC,12567.0,691.0,5972302.0,Delhi,691.0,New Delhi,OC12567,2022.0,2022-11-16,BHARATIYA JANATA PARTY,*******8244,691.0,8212066.0,2022.0,Delhi,691.0,New Delhi,10000000.0
6.91202e+20,2022-11-14,2022-11-14,2022-11-28,VEDANTA LIMITED,OC,12569.0,691.0,5972302.0,Delhi,691.0,New Delhi,OC12569,2022.0,2022-11-16,BHARATIYA JANATA PARTY,*******8244,691.0,8212066.0,2022.0,Delhi,691.0,New Delhi,10000000.0
6.91202e+20,2022-11-14,2022-11-14,2022-11-28,VEDANTA LIMITED,OC,12571.0,691.0,5972302.0,Delhi,691.0,New Delhi,OC12571,2022.0,2022-11-16,BHARATIYA JANATA PARTY,*******8244,691.0,8212066.0,2022.0,Delhi,691.0,New Delhi,10000000.0
6.91202e+20,2022-11-14,2022-11-14,2022-11-28,VEDANTA LIMITED,OC,12573.0,691.0,5972302.0,Delhi,691.0,New Delhi,OC12573,2022.0,2022-11-16,BHARATIYA JANATA PARTY,*******8244,691.0,8212066.0,2022.0,Delhi,691.0,New Delhi,10000000.0
6.91202e+20,2022-11-14,2022-11-14,2022-11-28,VEDANTA LIMITED,OC,12575.0,691.0,5972302.0,Delhi,691.0,New Delhi,OC12575,2022.0,2022-11-16,BHARATIYA JANATA PARTY,*******8244,691.0,8212066.0,2022.0,Delhi,691.0,New Delhi,10000000.0
6.91202e+20,2022-11-14,2022-11-14,2022-11-28,VEDANTA LIMITED,OC,12577.0,691.0,5972302.0,Delhi,691.0,New Delhi,OC12577,2022.0,2022-11-16,BHARATIYA JANATA PARTY,*******8244,691.0,8212066.0,2022.0,Delhi,691.0,New Delhi,10000000.0
6.91202e+20,2022-11-14,2022-11-14,2022-11-28,VEDANTA LIMITED,OC,12579.0,691.0,5972302.0,Delhi,691.0,New Delhi,OC12579,2022.0,2022-11-16,BHARATIYA JANATA PARTY,*******8244,691.0,8212066.0,2022.0,Delhi,691.0,New Delhi,10000000.0
6.91202e+20,2022-11-14,2022-11-14,2022-11-28,VEDANTA LIMITED,OC,12581.0,691.0,5972302.0,Delhi,691.0,New Delhi,OC12581,2022.0,2022-11-16,BHARATIYA JANATA PARTY,*******8244,691.0,8212066.0,2022.0,Delhi,691.0,New Delhi,10000000.0
6.91202e+20,2022-11-14,2022-11-14,2022-11-28,VEDANTA LIMITED,OC,12583.0,691.0,5972302.0,Delhi,691.0,New Delhi,OC12583,2022.0,2022-11-16,BHARATIYA JANATA PARTY,*******8244,691.0,8212066.0,2022.0,Delhi,691.0,New Delhi,10000000.0
6.91202e+20,2022-11-14,2022-11-14,2022-11-28,VEDANTA LIMITED,OC,12585.0,691.0,5972302.0,Delhi,691.0,New Delhi,OC12585,2022.0,2022-11-16,BHARATIYA JANATA PARTY,*******8244,691.0,8212066.0,2022.0,Delhi,691.0,New Delhi,10000000.0
6.91202e+20,2022-11-14,2022-11-14,2022-11-28,VEDANTA LIMITED,OC,12587.0,691.0,5972302.0,Delhi,691.0,New Delhi,OC12587,2022.0,2022-11-16,BHARATIYA JANATA PARTY,*******8244,691.0,8212066.0,2022.0,Delhi,691.0,New Delhi,10000000.0
6.91202e+20,2022-11-14,2022-11-14,2022-11-28,VEDANTA LIMITED,OC,12589.0,691.0,5972302.0,Delhi,691.0,New Delhi,OC12589,2022.0,2022-11-16,BHARATIYA JANATA PARTY,*******8244,691.0,8212066.0,2022.0,Delhi,691.0,New Delhi,10000000.0
6.91202e+20,2022-11-14,2022-11-14,2022-11-28,VEDANTA LIMITED,OC,12591.0,691.0,5972302.0,Delhi,691.0,New Delhi,OC12591,2022.0,2022-11-16,BHARATIYA JANATA PARTY,*******8244,691.0,8212066.0,2022.0,Delhi,691.0,New Delhi,10000000.0
6.91202e+20,2022-11-14,2022-11-14,2022-11-28,VEDANTA LIMITED,OC,12593.0,691.0,5972302.0,Delhi,691.0,New Delhi,OC12593,2022.0,2022-11-16,BHARATIYA JANATA PARTY,*******8244,691.0,8212066.0,2022.0,Delhi,691.0,New Delhi,10000000.0
6.91202e+20,2022-11-14,2022-11-14,2022-11-28,VEDANTA LIMITED,OC,12595.0,691.0,5972302.0,Delhi,691.0,New Delhi,OC12595,2022.0,2022-11-16,BHARATIYA JANATA PARTY,*******8244,691.0,8212066.0,2022.0,Delhi,691.0,New Delhi,10000000.0
6.91202e+20,2022-11-14,2022-11-14,2022-11-28,VEDANTA LIMITED,OC,12597.0,691.0,5972302.0,Delhi,691.0,New Delhi,OC12597,2022.0,2022-11-16,BHARATIYA JANATA PARTY,*******8244,691.0,8212066.0,2022.0,Delhi,691.0,New Delhi,10000000.0
6.91202e+20,2022-11-14,2022-11-14,2022-11-28,VEDANTA LIMITED,OC,12599.0,691.0,5972302.0,Delhi,691.0,New Delhi,OC12599,2022.0,2022-11-16,BHARATIYA JANATA PARTY,*******8244,691.0,8212066.0,2022.0,Delhi,691.0,New Delhi,10000000.0
6.91202e+20,2022-11-14,2022-11-14,2022-11-28,VEDANTA LIMITED,OC,12601.0,691.0,5972302.0,Delhi,691.0,New Delhi,OC12601,2022.0,2022-11-16,BHARATIYA JANATA PARTY,*******8244,691.0,8212066.0,2022.0,Delhi,691.0,New Delhi,10000000.0
6.91202e+20,2022-11-14,2022-11-14,2022-11-28,VEDANTA LIMITED,OC,12603.0,691.0,5972302.0,Delhi,691.0,New Delhi,OC12603,2022.0,2022-11-16,BHARATIYA JANATA PARTY,*******8244,691.0,8212066.0,2022.0,Delhi,691.0,New Delhi,10000000.0
6.91202e+20,2022-11-14,2022-11-14,2022-11-28,VEDANTA LIMITED,OC,12605.0,691.0,5972302.0,Delhi,691.0,New Delhi,OC12605,2022.0,2022-11-16,BHARATIYA JANATA PARTY,*******8244,691.0,8212066.0,2022.0,Delhi,691.0,New Delhi,10000000.0
6.91202e+20,2022-11-14,2022-11-14,2022-11-28,VEDANTA LIMITED,OC,12607.0,691.0,5972302.0,Delhi,691.0,New Delhi,OC12607,2022.0,2022-11-16,BHARATIYA JANATA PARTY,*******8244,691.0,8212066.0,2022.0,Delhi,691.0,New Delhi,10000000.0
6.91202e+20,2022-11-14,2022-11-14,2022-11-28,VEDANTA LIMITED,OC,12609.0,691.0,5972302.0,Delhi,691.0,New Delhi,OC12609,2022.0,2022-11-16,BHARATIYA JANATA PARTY,*******8244,691.0,8212066.0,2022.0,Delhi,691.0,New Delhi,10000000.0
